C1(head)_id,C2(tail)_id,Num
79,61,14
390,328,79
173,148,26
60,148,10
133,15,22
350,122,65
75,122,21
200,122,10
101,122,58
103,163,36
381,150,24
127,150,23
322,150,66
13,150,44
390,150,26
402,250,131
390,346,97
185,346,38
343,158,11
91,158,10
136,158,32
185,330,14
211,330,48
133,335,12
363,335,10
398,199,110
103,214,57
67,214,28
59,230,49
374,230,37
67,230,75
306,230,14
13,20,11
143,20,84
148,168,12
133,168,25
343,18,97
3,51,13
153,210,21
75,285,12
108,134,10
247,94,41
148,98,268
306,98,577
12,185,22
103,9,48
153,63,14
153,341,87
237,200,33
350,200,23
143,200,49
75,374,11
103,374,23
143,374,95
35,400,28
388,91,142
163,182,11
13,182,11
79,182,76
401,373,20
114,373,28
211,377,10
197,339,11
116,339,11
133,339,45
62,339,46
335,292,53
287,292,50
133,292,11
41,237,10
382,237,34
358,237,76
390,237,48
170,237,11
267,338,73
148,145,12
121,269,10
133,269,12
390,395,46
75,348,36
60,383,23
12,383,82
103,280,23
103,340,11
197,3,11
133,3,12
170,3,33
191,3,113
235,245,60
264,376,570
55,180,121
173,221,58
13,264,10
311,264,13
381,264,10
14,264,63
3,220,13
127,254,23
133,254,76
3,42,36
47,90,23
141,90,87
213,4,16
141,104,231
259,291,18
237,30,94
168,87,12
133,343,51
390,343,118
133,268,11
56,190,18
97,16,70
23,310,36
133,123,10
21,80,18
3,384,12
342,265,32
276,265,47
6,265,10
145,265,23
170,320,579
125,320,23
381,320,21
246,128,44
376,381,16
94,336,13
42,144,51
278,2,60
67,243,109
49,22,37
67,22,40
237,201,10
133,201,10
86,201,55
12,77,53
143,81,85
206,342,10
18,342,13
133,197,12
237,139,10
346,139,47
42,257,48
66,257,121
15,92,23
358,236,60
312,236,59
359,35,11
4,35,10
211,270,31
264,174,257
153,174,109
345,174,99
185,188,12
105,12,170
194,12,513
249,406,10
133,58,12
103,402,104
170,402,1524
372,402,105
265,25,43
60,103,35
33,205,120
265,367,10
267,161,37
312,380,25
221,380,17
29,380,31
206,375,14
376,153,149
133,153,12
58,54,20
206,324,11
386,324,68
8,222,45
141,143,118
133,273,10
175,141,11
264,105,2136
148,350,23
381,350,21
22,350,12
335,198,48
51,198,12
187,101,20
381,37,61
376,37,11
143,37,143
170,270,22
236,222,24
388,220,57
302,254,11
264,254,494
141,254,21
170,245,11
314,245,31
101,376,34
20,211,40
264,211,20
27,14,34
170,69,24
224,301,34
170,145,22
49,145,48
341,8,15
42,191,10
257,191,96
123,191,691
58,191,12
132,258,10
264,67,604
95,119,32
387,9,10
3,21,32
388,165,13
170,142,11
368,28,50
47,320,136
141,320,52
365,320,10
341,126,14
170,267,23
314,239,153
276,203,15
56,370,10
27,370,11
123,331,123
170,331,10
386,19,13
219,19,44
351,130,12
308,130,12
170,268,22
123,190,350
22,190,24
264,68,244
179,373,11
27,33,132
276,233,11
185,243,33
123,200,783
158,16,2720
264,163,215
4,146,42
170,146,10
284,85,31
217,103,20
27,205,72
355,249,63
295,325,25
147,325,140
170,58,23
236,209,34
21,150,72
264,150,15
220,358,39
27,185,12
170,197,10
170,139,11
27,139,30
314,24,135
42,135,59
170,251,23
115,73,10
300,271,15
402,311,74
341,147,17
170,64,23
220,181,65
27,181,44
170,26,26
170,136,10
345,105,12
170,335,11
285,199,10
24,199,21
174,214,12
191,214,65
170,214,22
272,224,31
170,206,24
170,246,23
196,322,11
276,159,24
264,12,4858
194,355,10
98,123,47
170,111,23
170,235,10
141,235,61
359,235,23
264,101,594
52,155,21
170,337,22
264,290,154
80,35,72
170,15,10
392,15,36
170,352,23
55,43,10
16,158,34
276,315,13
373,308,10
214,389,10
138,247,118
264,127,124
12,75,616
189,213,62
389,230,24
191,302,65
27,383,11
191,280,74
204,31,48
242,326,42
309,326,27
350,116,26
264,116,1085
276,384,13
342,97,11
396,37,69
187,36,21
264,122,333
351,186,30
191,374,49
170,374,23
381,91,10
363,124,95
109,343,10
264,153,527
372,156,35
10,54,11
157,79,10
355,201,13
39,363,45
248,27,95
95,66,40
170,269,11
149,269,10
264,248,568
170,276,11
158,342,98
264,342,1155
214,342,12
404,7,62
314,398,11
342,339,62
170,292,11
312,237,178
229,237,22
314,338,889
136,340,46
273,51,34
356,298,21
388,189,36
341,399,35
264,399,68
264,330,325
170,141,12
27,289,11
45,306,10
325,306,173
291,326,16
239,344,21
97,148,16
269,144,148
359,4,20
4,201,10
239,201,10
245,158,2620
177,158,11
56,158,10
104,15,162
389,140,57
380,96,135
341,96,10
68,96,97
254,96,229
12,96,171
182,96,169
22,96,24
87,366,15
243,60,11
352,287,14
118,103,47
62,36,23
254,339,1151
239,292,14
322,391,14
46,1,64
239,1,23
307,1,13
210,373,11
373,233,20
97,73,10
29,281,11
239,354,30
354,124,11
325,165,541
365,12,20
146,12,10
138,12,10
250,257,14
247,330,32
123,35,76
91,32,44
373,191,23
163,258,56
91,258,70
54,67,83
15,310,130
336,246,11
201,402,64
8,209,10
353,97,12
375,10,311
108,271,10
42,166,44
239,134,22
383,350,23
31,55,10
124,235,10
76,146,10
44,146,11
188,75,143
291,355,53
143,320,32
396,381,10
283,239,59
316,239,10
247,161,10
280,91,19
241,114,10
147,362,24
269,220,121
39,120,11
310,269,14
124,269,37
281,348,10
222,119,14
87,37,10
269,370,52
286,365,57
239,273,20
115,181,31
68,28,47
242,352,36
342,116,23
46,357,73
76,357,11
102,82,10
393,235,10
334,327,21
155,345,36
82,32,35
141,77,31
191,29,58
91,402,23
373,25,10
26,317,26
161,67,10
269,121,11
390,144,116
55,52,43
116,135,32
191,251,51
102,68,11
75,320,71
181,336,22
214,264,25
177,269,30
229,348,38
286,339,29
397,255,12
365,188,10
43,318,10
21,192,23
68,383,45
380,304,48
68,288,21
242,4,34
79,57,79
265,375,94
46,387,99
211,350,10
145,10,10
14,270,41
196,335,21
275,403,28
169,195,27
358,191,27
308,191,20
104,191,22
196,191,23
214,50,25
36,258,12
19,159,27
37,396,17
87,396,10
212,396,41
170,211,68
1,213,11
134,58,12
242,402,39
363,199,11
28,346,211
219,181,10
238,26,699
40,269,10
295,395,39
242,235,11
169,389,33
19,308,26
170,221,24
381,310,10
59,377,14
168,374,21
23,374,24
358,122,13
236,237,11
368,150,10
54,10,48
217,164,201
264,164,1176
182,164,1103
170,164,317
179,120,10
210,386,25
108,43,10
116,288,22
169,246,10
195,306,14
246,222,49
393,143,11
258,52,23
374,128,12
36,352,10
143,110,14
77,110,315
344,7,48
118,139,51
386,401,13
54,94,10
16,137,183
164,170,392
75,36,79
238,36,392
81,77,34
168,54,11
119,270,10
356,73,11
232,218,60
329,369,190
291,319,10
353,67,12
46,67,53
308,61,41
46,245,42
191,245,28
269,245,27
380,221,37
269,359,40
20,359,23
46,214,56
56,87,14
46,343,56
29,133,13
46,133,52
46,120,95
269,52,26
397,398,177
244,398,11
92,252,46
402,351,43
80,152,62
397,152,206
197,152,60
269,294,40
20,294,23
309,235,12
46,235,54
251,235,71
257,262,44
402,101,59
272,289,121
312,222,10
46,143,51
329,259,10
46,268,52
29,268,13
56,268,13
29,15,13
262,15,13
46,141,58
339,188,14
397,247,326
191,267,29
29,267,13
46,267,52
46,381,56
56,381,11
29,239,13
322,366,11
339,370,14
164,75,89
229,75,22
46,206,56
29,206,13
46,246,38
56,246,11
339,148,15
289,27,34
20,226,23
46,145,55
29,145,13
118,8,10
139,80,31
251,80,63
118,65,11
160,322,17
46,56,37
191,56,47
380,321,11
272,155,47
256,406,37
46,335,54
372,335,34
29,335,13
269,1,27
46,273,53
29,273,12
269,273,21
46,390,29
124,319,27
258,220,347
195,97,25
139,171,26
360,171,25
46,270,53
29,270,13
312,93,10
70,393,21
348,16,12
191,352,36
372,352,40
29,352,13
46,352,53
20,149,24
46,165,59
139,142,70
251,142,80
46,142,49
116,187,209
21,187,12
269,3,24
29,3,12
148,89,36
339,89,16
46,237,29
262,257,12
245,257,102
46,302,56
46,333,56
20,360,11
56,195,12
37,195,432
217,345,15
29,136,13
339,54,15
46,29,52
46,49,56
29,49,13
16,401,33
200,191,39
82,191,24
164,50,71
28,50,1122
46,50,34
269,50,12
29,258,12
372,258,40
46,399,49
29,399,12
56,215,18
312,396,11
139,158,97
151,158,106
251,158,145
46,276,56
29,276,13
46,358,56
29,358,13
144,358,63
339,98,22
46,197,56
29,197,13
46,139,45
251,139,108
46,150,39
164,150,170
339,118,15
346,265,21
29,123,13
46,123,56
56,135,13
46,251,56
139,251,258
29,251,13
323,394,20
3,249,22
80,64,106
46,64,51
191,64,39
29,64,13
158,204,201
20,204,25
29,73,13
46,58,55
29,58,12
13,402,10
46,402,36
46,111,55
191,111,47
269,344,24
46,337,53
29,337,13
191,337,46
312,253,22
242,186,38
269,108,20
20,108,24
46,374,49
46,91,55
29,91,13
269,357,38
20,357,23
339,105,15
262,55,44
46,131,56
29,131,13
123,288,13
375,173,24
46,292,47
29,292,15
269,134,28
118,147,10
103,217,11
164,217,91
191,331,36
46,331,52
29,331,12
312,140,10
118,382,41
46,26,56
29,26,13
46,310,55
29,310,12
46,9,60
326,121,44
258,121,124
46,69,56
191,69,48
29,69,13
46,301,46
29,301,13
346,116,22
164,116,119
46,36,53
118,362,10
244,127,26
75,127,28
326,232,43
29,232,12
56,269,11
56,18,15
269,216,34
20,216,21
217,342,17
256,234,35
158,399,91
402,214,14
200,136,10
402,136,13
151,146,59
104,218,10
242,208,11
304,357,12
402,206,14
289,206,15
200,246,10
402,49,26
200,49,10
200,197,10
200,139,10
200,260,10
246,160,14
196,5,32
189,332,11
242,59,11
233,342,45
242,265,25
7,265,11
177,397,11
246,230,19
201,268,14
104,268,3233
402,268,13
55,406,13
75,406,14
402,211,35
402,69,24
200,69,10
402,301,25
200,301,10
189,272,14
37,50,59
119,258,11
158,302,97
308,175,11
402,276,10
10,276,11
308,116,11
225,310,25
271,310,108
58,1,10
274,60,14
200,3,10
402,3,13
242,3,45
158,3,97
200,330,11
402,131,13
158,131,80
269,372,13
46,15,16
1,65,10
312,322,10
402,56,21
200,334,10
343,334,27
308,174,34
398,232,11
402,358,26
60,98,12
201,53,40
191,390,17
357,390,10
340,133,10
345,386,12
200,245,10
290,130,389
242,370,21
402,337,12
200,91,11
50,86,63
272,86,54
16,19,20
273,19,15
151,304,35
406,309,11
200,269,22
372,269,16
200,201,10
190,81,33
385,343,35
352,58,10
200,58,10
200,402,11
200,292,10
242,292,33
402,270,12
151,35,12
402,111,14
399,111,36
15,220,12
200,64,10
271,204,37
346,99,37
225,132,10
32,109,21
365,61,10
377,61,24
402,352,14
200,352,10
395,236,21
242,36,11
402,335,14
200,335,10
265,373,15
246,288,12
291,124,136
406,124,16
16,124,11
246,138,29
289,114,45
7,134,29
318,134,10
242,32,32
402,145,14
229,31,11
16,135,12
158,251,111
200,251,10
338,259,11
289,155,59
105,103,10
367,103,13
57,161,21
10,380,10
272,22,48
308,401,15
200,267,10
318,239,10
57,181,11
402,26,23
10,26,22
264,96,75
127,96,40
36,144,11
104,144,18
200,21,12
402,67,14
158,67,98
220,144,107
383,248,12
41,268,14
395,190,11
116,170,272
144,36,14
242,148,11
284,329,10
168,178,13
43,406,10
58,292,11
402,237,10
40,15,20
252,232,13
330,221,21
315,155,10
125,81,12
341,153,10
242,82,10
158,91,120
60,380,12
353,375,10
18,182,12
397,327,64
269,158,280
170,158,14
383,174,10
21,389,19
376,103,10
233,245,11
246,6,12
50,35,48
287,9,11
242,168,10
238,68,11
351,58,29
242,26,20
170,220,132
18,12,11
30,150,41
341,150,13
9,257,14
284,257,11
36,37,20
86,40,51
311,383,13
80,225,17
63,330,14
238,320,13
124,364,29
201,255,31
144,312,32
170,381,17
242,336,10
59,222,13
123,143,20
49,350,10
54,217,10
68,200,22
242,200,10
255,269,47
270,59,11
383,342,31
187,116,47
124,46,21
231,192,221
170,310,49
170,123,11
307,96,11
242,86,13
93,366,42
309,363,21
104,363,41
13,28,32
242,87,12
170,343,11
170,29,11
123,48,15
242,322,10
170,56,11
166,370,10
242,365,22
80,100,19
335,352,22
264,49,23
283,387,10
1,318,10
201,32,24
218,258,10
370,185,15
335,18,15
158,335,176
366,349,21
402,36,12
54,105,10
146,350,22
19,350,14
402,143,11
158,143,90
355,255,13
158,268,167
385,169,10
19,169,15
168,169,322
210,142,58
124,406,11
55,397,10
160,12,20
158,29,86
124,3,17
158,197,87
143,197,95
81,30,12
402,343,10
330,343,20
12,319,158
54,264,11
158,15,97
283,31,13
244,16,119
402,310,10
12,158,303
292,158,19
158,133,93
124,292,10
158,292,107
12,237,258
295,337,10
168,385,81
168,150,46
402,381,10
158,381,96
124,184,17
158,206,171
402,246,11
158,246,102
143,130,34
22,374,11
124,273,11
339,325,90
19,49,16
19,56,26
374,56,11
40,37,11
194,233,10
158,111,93
330,288,10
33,191,10
319,50,54
405,50,23
123,67,11
63,67,10
297,132,11
40,35,12
158,141,103
312,290,265
158,26,106
128,140,36
134,301,11
194,396,10
158,310,76
158,123,91
65,325,15
361,141,12
158,390,69
344,232,23
19,307,13
158,36,86
91,36,12
158,214,175
158,145,83
158,136,81
158,337,78
402,100,11
158,331,87
108,269,10
132,142,10
158,276,83
242,245,13
158,69,76
158,301,87
65,341,11
12,18,28
16,326,10
343,288,42
228,4,14
230,389,12
158,343,77
158,374,91
8,382,10
120,242,10
158,58,80
355,402,10
158,273,81
131,258,11
158,150,84
158,270,72
107,292,12
158,237,101
63,243,11
158,352,158
158,49,97
200,68,10
158,358,73
326,262,16
